FeatureID,FeatureName,GOS Average,GOS Log2 Fold Change,GOS P-Value,SAY Average,SAY Log2 Fold Change,SAY P-Value
ENSGACG00000013555,coro1a,3.979930241187385,-0.052828862750887495,1,4.128652906143851,0.052828862750887495,1
ENSGACG00000013902,ENSGACG00000013902,1.6567373654916517,-0.15256457279907953,1,1.8416184066862415,0.15256457279907953,1
ENSGACG00000013918,HBE1,4.168327124304269,-0.11089898304145018,1,4.501700238770857,0.11089898304145018,1
ENSGACG00000014154,si:dkey-159f12.2,8.595592430426718,-0.02810788176860113,1,8.765401124096238,0.02810788176860113,1
ENSGACG00000014635,rpl27,8.138855955473101,-0.1351802316108488,1,8.939055868626747,0.1351802316108488,1
ENSGACG00000014559,rpl3,4.43445461966605,0.0021626954069953186,1,4.428120285988095,-0.0021626954069953186,1
ENSGACG00000014908,arl6ip1,1.1054337662337665,-0.049037559258450325,1,1.1436686488086047,0.049037559258450325,1
ENSGACG00000015499,rplp2l,3.196295064935066,-0.18104069821655422,1,3.623888374090914,0.18104069821655422,1
ENSGACG00000015525,spi1b,1.526162226345084,0.10808439859815844,1,1.416035593368663,-0.10808439859815844,1
ENSGACG00000015752,rpl13,7.322838144712432,0.011544714159712033,1,7.265036243279019,-0.011544714159712033,1
ENSGACG00000015963,cox4i1,2.0699078293135442,-0.22578726141861916,1,2.4207198869209403,0.22578726141861916,1
ENSGACG00000016070,ENSGACG00000016070,12.062009053803344,-0.11439564630430832,1,13.058473430902804,0.11439564630430832,1
ENSGACG00000017042,rps17,4.147557996289426,-0.16924817689545346,1,4.664151451396172,0.16924817689545346,1
ENSGACG00000017200,taldo1,11.490427903525049,0.0007832682618840181,1,11.485134193622022,-0.0007832682618840181,1
ENSGACG00000009214,cpa1,6.922080000000002,0.1468499629555695,1,6.252630596656946,-0.1468499629555695,1
ENSGACG00000007990,RPS17,1.4913831539888687,0.052484294748162186,1,1.4381398590194516,-0.052484294748162186,1
ENSGACG00000006703,rps13,5.201376178107608,-0.09913962493048079,1,5.5717889347967,0.09913962493048079,1
ENSGACG00000006523,RPL27A,5.456013061224492,-0.11176440442520486,1,5.8959343646483315,0.11176440442520486,1
ENSGACG00000006058,rsl24d1,1.097691428571429,0.07082226690047877,1,1.045107847858856,-0.07082226690047877,1
ENSGACG00000004968,rpl4,1.2761338775510207,0.0640549326447557,1,1.2207307804267646,-0.0640549326447557,1
augustus_masked-chrY-processed-gene-6.13,augustus_masked-chrY-processed-gene-6.13,1.2447343970315403,0.13676518298347307,1,1.1321623187438108,-0.13676518298347307,1
maker-chrY-augustus-gene-11.16,maker-chrY-augustus-gene-11.16,1.5968878664192954,0.10285624151925576,1,1.4870417617948262,-0.10285624151925576,1
maker-chrY-augustus-gene-46.49,maker-chrY-augustus-gene-46.49,1.0344008905380337,-0.05422014562610422,1,1.074025072100641,0.05422014562610422,1
